"","HBW_names","Tree_names","HBW_species_common_name","HBW_family","HBW_family_common_name","Data_source","Literature_Museum","Outer_volume..cm3","Inner_volume..cm3","Outer_volume_full..cm3","External_diameter..cm","Thickness..cm","External_height..cm","Internal_diameter..cm","Internal_height..cm","Body_mass..g","Migration_status","Migration_coded","Clutch_size","Nestling_period..days","Nest_builder_identity","Loc_vegetation","Loc_ground","Loc_rock","Loc_cavity_obligatory","Mean_nest_height..m","Range_midpoint_latitude","N_S","Insularity","Insularity_2","Mean_temperature","Mean_rainfall"
"425","Eumyias_thalassinus","Eumyias_thalassinus","Verditer Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","192.39","52.33","244.72","10.27","2.3199999999999998","4.37","5.63","3.14",18.1,"Full Migrant",1,3.5,"NA","Both",1,1,0,0,"0",23.97,"N",0,0,20.99,157.27
"426","Euphagus_carolinus","Euphagus_carolinus","Rusty Blackbird","Icteridae","New World blackbirds","BNA","L","NA","NA","1286.22","17","NA","8.5","NA","NA",59.57,"Full Migrant",1,4,"14","Female",1,1,0,0,"3",59.28,"N",0,0,0.26,42.79
"427","Euphagus_carolinus","Euphagus_carolinus","Rusty Blackbird","Icteridae","New World blackbirds","BNA","L","NA","NA","NA","15.5","NA","NA","NA","5.5",59.57,"Full Migrant",1,4,"14","Female",1,1,0,0,"3",59.28,"N",0,0,0.26,42.79
"428","Euphagus_carolinus","Euphagus_carolinus","Rusty Blackbird","Icteridae","New World blackbirds","BNA","L","912.41","284.7","1197.1099999999999","14.1","2.25","11.5","9.6","5.9",59.57,"Full Migrant",1,4,"14","Female",1,1,0,0,"3",59.28,"N",0,0,0.26,42.79
"429","Euphagus_cyanocephalus","Euphagus_cyanocephalus","Brewer's Blackbird","Icteridae","New World blackbirds","BNA","L","NA","184.73","NA","NA","NA","NA","8.4","5",62.48,"Full Migrant",1,5,"13","Female",1,1,0,0,"25",48.18,"N",0,0,7.35,46.83
"430","Euphagus_cyanocephalus","Euphagus_cyanocephalus","Brewer's Blackbird","Icteridae","New World blackbirds","BNA","L","NA","272.38","NA","15","2.4","NA","10.199999999999999","5",62.48,"Full Migrant",1,5,"13","Female",1,1,0,0,"25",48.18,"N",0,0,7.35,46.83
"431","Eurillas_gracilis","Andropadus_gracilis","Grey Greenbul","Pycnonotidae","Bulbuls","HBW","L","278.02999999999997","88.49","366.52","10","1.75","7","6.5","4",21.63,"Not a Migrant",0,2,"NA","Female",1,0,0,0,"5.25",-0.32,"S",0,0,24.51,142.32
"432","Eurillas_latirostris","Andropadus_latirostris","Yellow-whiskered Greenbul","Pycnonotidae","Bulbuls","HBW","L","240.07","77.430000000000007","317.5","10.5","2","5.5","6.5","3.5",26.2,"Nomadic",0,2,"13.5","NA",1,0,0,0,"1.1000000000000001",0.5,"N",0,0,24.33,140.18
"433","Eurillas_virens","Andropadus_virens","Little Greenbul","Pycnonotidae","Bulbuls","HBW","L","362.72","60.84","423.56","10.75","2.13","7","6.5","2.75",26.56,"Altitudinal Migrant",1,2,"11.5","NA",1,0,0,0,"1.5",-0.64,"S",0,0,23.97,130.62
"434","Eurocephalus_anguitimens","Eurocephalus_anguitimens","Southern White-crowned Shrike","Laniidae","Shrikes","HBW","L","NA","NA","613.59","12.5","NA","7.5","NA","NA",69.04,"Not a Migrant",0,3.5,"19","Excl_Group Care",1,0,0,0,"5",-20.76,"S",0,0,21.36,42.26
"435","Eurocephalus_anguitimens","Eurocephalus_anguitimens","Southern White-crowned Shrike","Laniidae","Shrikes","Tring","M","257.33999999999997","103.33","360.68","10.67","1.43","6.05","7.8","3.24",69.04,"Not a Migrant",0,3.5,"19","Excl_Group Care",1,0,0,0,"5",-20.76,"S",0,0,21.36,42.26
"436","Euryceros_prevostii","Euryceros_prevostii","Helmet Vanga","Vangidae","Vangas and allies","HBW","L","NA","NA","NA","15","NA","NA","NA","NA",96.93,"Not a Migrant",0,2.5,"17","Both",1,0,0,0,"3",-15.08,"S",1,0,21.89,198.57
"437","Falculea_palliata","Falculea_palliata","Sickle-billed Vanga","Vangidae","Vangas and allies","HBW","L","NA","NA","NA","35","NA","NA","NA","NA",111,"Not a Migrant",0,3.5,"21","NA",1,0,0,0,"12.5",-20.17,"S",1,0,24.82,91.98
"438","Falcunculus_frontatus","Falcunculus_frontatus","Eastern Shrike-tit","Falcunculidae","Shrike-tits","HBW","L","219.91","49.25","269.16000000000003","7.6","1.58","8.9","4.45","4.75",27.94,"Not a Migrant",0,3,"16","Excl_Group Care",1,0,0,0,"16.5",-33.41,"S",0,0,17.19,56.56
"439","Ficedula_hypoleuca","Ficedula_hypoleuca","European Pied Flycatcher","Muscicapidae","Old World flycatchers and chats","BWP","L","NA","71.27","NA","NA","NA","NA","5.5","4.5",13.79,"Full Migrant",1,6,"16","Female",0,0,0,1,"5.9",59.02,"N",0,0,6.21,46.78
"440","Ficedula_semitorquata","Ficedula_semitorquata","Semi-collared Flycatcher","Muscicapidae","Old World flycatchers and chats","BWP","L","NA","75.400000000000006","NA","NA","NA","NA","6","4",14.4,"Full Migrant",1,5.5,"15.5","Female",0,0,0,1,"7.25",42.38,"N",0,0,10.65,60.96
"441","Ficedula_strophiata","Ficedula_strophiata","Rufous-gorgeted Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","172.87","53.69","226.56","10.41","2.21","3.95","5.99","2.83",12.84,"Full Migrant",1,3.5,"NA","NA",1,1,0,0,"3",28.21,"N",0,0,16.2,115.03
"442","Ficedula_tricolor","Ficedula_tricolor","Slaty-blue Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","NA","59.25","NA","NA","NA","NA","5.79","3.38",8.26,"Altitudinal Migrant",1,3.5,"NA","NA",0,0,1,0,"6",27.68,"N",0,0,15.15,108.86
"443","Ficedula_westermanni","Ficedula_westermanni","Little Pied Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","86.04","35.33","121.37","7.27","1.4","4.4000000000000004","4.46","3.38",7.8,"Not a Migrant",0,2,"NA","Both",1,1,0,0,"5",22.06,"N",0,0,21.62,167.48
"444","Formicivora_melanogaster","Formicivora_melanogaster","Black-bellied Antwren","Thamnophilidae","Typical antbirds","HBW","L","NA","NA","150.80000000000001","6","NA","8","NA","3",10.5,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.16",-14.16,"S",0,0,23.97,96.08
"445","Formicivora_rufa","Formicivora_rufa","Rusty-backed Antwren","Thamnophilidae","Typical antbirds","HBW","L","92.02","62.83","154.85","6.5","0.75","7","5","4.8",10.8,"Not a Migrant",0,2,"8","NA",1,0,0,0,"0.19",-15.42,"S",0,0,23.93,119.98
"446","Fraseria_cinerascens","Fraseria_cinerascens","White-browed Forest-flycatcher","Muscicapidae","Old World flycatchers and chats","HBW","L","NA","65.97","NA","NA","NA","NA","6","3.5",23.1,"Not a Migrant",0,1.5,"11.5","Female",1,0,0,1,"1.5",0.23,"N",0,0,24.98,142.82
"447","Fringilla_coelebs","Fringilla_coelebs","Common Chaffinch","Fringillidae","Finches","Tring","M","232.01","63.58","295.58999999999997","9.75","2.27","5.92","5.21","4.4400000000000004",23.81,"Full Migrant",1,4.5,"14.5","Female",1,0,0,0,"10.5",55,"N",0,0,7.53,47.16
"448","Fringilla_coelebs","Fringilla_coelebs","Common Chaffinch","Fringillidae","Finches","BWP","L","242.29","58.83","301.12","9","1.85","7.1","5.3","4",23.81,"Full Migrant",1,4.5,"14.5","Female",1,0,0,0,"10.5",55,"N",0,0,7.53,47.16
"449","Fringilla_montifringilla","Fringilla_montifringilla","Brambling","Fringillidae","Finches","Tring","M","285.27","75.92","361.19","10.96","2.58","6.19","5.85","4.2300000000000004",23.19,"Full Migrant",1,6,"13.5","Female",1,1,0,0,"7.5",61.94,"N",0,0,-0.41,33.34
"450","Fringilla_montifringilla","Fringilla_montifringilla","Brambling","Fringillidae","Finches","BWP","L","720.94","87.67","808.62","12.75","3.33","9.5","6.1","4.5",23.19,"Full Migrant",1,6,"13.5","Female",1,1,0,0,"7.5",61.94,"N",0,0,-0.41,33.34
"451","Fringilla_teydea","Fringilla_teydea","Tenerife Blue Chaffinch","Fringillidae","Finches","Tring","M","324.93","88.68","413.6","11.37","2.39","6.12","6.59","3.91",30.3,"Not a Migrant",0,2,"17.5","Female",1,0,0,0,"10.75",28.25,"N",1,1,15.53,19.25
"452","Fringilla_teydea","Fringilla_teydea","Tenerife Blue Chaffinch","Fringillidae","Finches","BWP","L","419.33","103.97","523.30999999999995","12.4","2.95","6.5","6.5","4.7",30.3,"Not a Migrant",0,2,"17.5","Female",1,0,0,0,"10.75",28.25,"N",1,1,15.53,19.25
"453","Fulvetta_vinipectus","Alcippe_vinipectus","White-browed Fulvetta","Sylviidae","Old World warblers and parrotbills","Tring","M","404.64","52.82","457.46","11.68","3.47","6.4","4.74","4.49",11.95,"Altitudinal Migrant",1,2.5,"NA","NA",1,0,0,0,"1.45",28.8,"N",0,0,9.53,79.37
"454","Garrulax_albogularis","Garrulax_albogularis","White-throated Laughingthrush","Leiotrichidae","Laughingthrushes and allies","Tring","M","383.52","199.88","583.4","12.31","2.02","7.29","8.26","5.54",97.55,"Not a Migrant",0,3,"NA","NA",1,0,0,0,"3.5",29.88,"N",0,0,13.77,90.41
"455","Garrulax_caerulatus","Garrulax_caerulatus","Grey-sided Laughingthrush","Leiotrichidae","Laughingthrushes and allies","Tring","M","854.12","205.12","1059.23","16.27","3.78","7.64","8.7200000000000006","5.16",85.67,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"2.35",27.84,"N",0,0,15.15,156.9
"456","Garrulax_canorus","Garrulax_canorus","Chinese Hwamei","Leiotrichidae","Laughingthrushes and allies","Tring","M","1409.51","177.29","1586.8","19.36","5.22","8.09","8.91","4.26",62.78,"Not a Migrant",0,3.5,"NA","NA",1,1,0,0,"1",27.36,"N",0,0,18.85,157.92
"457","Garrulax_ruficollis","Garrulax_ruficollis","Rufous-necked Laughingthrush","Leiotrichidae","Laughingthrushes and allies","Tring","M","444.75","148.56","593.32000000000005","12.4","2.42","7.37","7.55","5",66.18,"Not a Migrant",0,3.5,"NA","NA",1,0,0,0,"3.5",25.6,"N",0,0,22.37,223.38
"458","Garrulus_glandarius","Garrulus_glandarius","Eurasian Jay","Corvidae","Crows and jays","BWP","L","4028.36","540.32000000000005","4568.6899999999996","23.5","5.45","15.8","12.6","6.5",159.46,"Not a Migrant",0,6,"21","Both",1,0,0,0,"5",53.44,"N",0,0,6.87,46.87
"459","Garrulus_glandarius","Garrulus_glandarius","Eurasian Jay","Corvidae","Crows and jays","Tring","M","1466.8","326.47000000000003","1793.27","19.399999999999999","4.08","8.6199999999999992","11.24","4.8099999999999996",159.46,"Not a Migrant",0,6,"21","Both",1,0,0,0,"5",53.44,"N",0,0,6.87,46.87
"460","Gavicalis_fasciogularis","Lichenostomus_fasciogularis","Mangrove Honeyeater","Meliphagidae","Honeyeaters","HBW","L","180.54","114.17","294.70999999999998","9.1999999999999993","1.1000000000000001","6.65","7","4.45",26.79,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.6",-23.38,"S",0,0,21.92,108.37
"461","Gavicalis_virescens","Lichenostomus_virescens","Singing Honeyeater","Meliphagidae","Honeyeaters","HBW","L","152.66999999999999","56.45","209.12","8.6","1.53","5.4","5.55","3.5",23.33,"Not a Migrant",0,2.2,"13.5","NA",1,0,0,0,"10.029999999999999",-26.26,"S",0,0,23.62,31.13
"462","Geokichla_camaronensis","Zoothera_camaronensis","Black-eared Ground-thrush","Turdidae","Thrushes","Tring","M","553.37","89.64","643.01","14.29","3.67","6.01","6.95","3.55",44,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"2.35",3.73,"N",0,0,24.01,158.19
"463","Geokichla_citrina","Zoothera_citrina","Orange-headed Thrush","Turdidae","Thrushes","Tring","M","307.22000000000003","97.98","405.2","11.63","2.3199999999999998","5.74","6.98","3.8",53.3,"Full Migrant",1,3.5,"12","NA",1,0,0,0,"3",24.35,"N",0,0,23.42,130.03
"464","Geothlypis_aequinoctialis","Geothlypis_aequinoctialis","Masked Yellowthroat","Parulidae","New World warblers","Tring","M","83.68","17.38","101.06","5.56","0.97","6.24","3.61","2.54",13.1,"Full Migrant",1,3,"NA","Excl_Female Care",1,0,0,0,"NA",-21.77,"S",0,0,22.8,122.69
"465","Geothlypis_formosa","Oporornis_formosus","Kentucky Warbler","Parulidae","New World warblers","BNA","L","156.09","53.61","209.7","8.0299999999999994","1.41","6.21","5.21","3.77",14,"Full Migrant",1,4.5,"9","Female",1,1,0,0,"0.5",36.26,"N",0,0,16.24,110.11
"466","Geothlypis_philadelphia","Oporornis_philadelphia","Mourning Warbler","Parulidae","New World warblers","BNA","L","1073.04","72.52","1145.56","15.95","5.28","8.6","5.4","4.75",11.74,"Full Migrant",1,4,"8.5","NA",1,1,0,0,"0.5",50.4,"N",0,0,5.08,63.62
"467","Geothlypis_tolmiei","Oporornis_tolmiei","MacGillivray's Warbler","Parulidae","New World warblers","BNA","M","NA","55.81","NA","12.7","3.81","NA","5.08","4.13",10.4,"Full Migrant",1,4,"8.5","Mainly Female",1,1,0,0,"1.37",49.35,"N",0,0,5.82,56.63
"468","Geothlypis_trichas","Geothlypis_trichas","Common Yellowthroat","Parulidae","New World warblers","BNA","L","NA","NA","310.20999999999998","8.5","NA","8.1999999999999993","NA","NA",9.54,"Full Migrant",1,4,"9","Female",1,1,0,0,"0.05",47.17,"N",0,0,8.76,61.27
"469","Geothlypis_trichas","Geothlypis_trichas","Common Yellowthroat","Parulidae","New World warblers","BNA","L","223.51","77.77","301.27999999999997","8.6","1.47","7.78","5.67","4.62",9.54,"Full Migrant",1,4,"9","Female",1,1,0,0,"0.05",47.17,"N",0,0,8.76,61.27
"470","Gliciphila_melanops","Phylidonyris_melanops","Tawny-crowned Honeyeater","Meliphagidae","Honeyeaters","HBW","L","338.21","65.650000000000006","403.87","9.85","2.23","7.95","5.4","4.3",18.21,"Not a Migrant",0,2,"12","NA",1,1,0,0,"0.6",-34.64,"S",0,0,16.55,44.89
"471","Gliciphila_undulata","Phylidonyris_undulatus","Barred Honeyeater","Meliphagidae","Honeyeaters","HBW","L","177.04","77.430000000000007","254.47","9","1.25","6","6.5","3.5",16,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"0.95",-21.75,"S",1,1,21.85,147.33
"472","Grallaria_alleni","Grallaria_alleni","Moustached Antpitta","Grallariidae","Antpittas","NBO","L","4877.47","357.7","5235.17","22.5","5.8","19.75","10.9","5.75",70.5,"Not a Migrant",0,2,"16","NA",1,0,0,0,"0.72",-0.25,"S",0,0,15.09,163.49
"473","Grallaria_carrikeri","Grallaria_carrikeri","Pale-billed Antpitta","Grallariidae","Antpittas","NBO","L","NA","442.44","NA","19.5","3.25","NA","13","5",109.1,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"3",-8.5,"S",0,0,17,97.74
"474","Grallaria_flavotincta","Grallaria_flavotincta","Yellow-breasted Antpitta","Grallariidae","Antpittas","NBO","L","2528","613.59","3141.59","20","3.75","15","12.5","7.5",63,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.5",5.5,"N",0,0,20.68,249.47
"475","Grallaria_gigantea","Grallaria_gigantea","Giant Antpitta","Grallariidae","Antpittas","NBO","L","8777.7099999999991","725.6","9503.32","27.5","7.25","24","13","8.1999999999999993",236,"Not a Migrant",0,2,"22","Both",1,0,0,0,"7",0,"S",0,0,14.92,148.84
"476","Grallaria_hypoleuca","Grallaria_hypoleuca","White-bellied Antpitta","Grallariidae","Antpittas","NBO","L","NA","383.66","NA","14.2","1.75","NA","10.7","6.4",73.7,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.25",-2.5,"S",0,0,17.78,171.76
"477","Grallaria_quitensis","Grallaria_quitensis","Western Tawny Antpitta","Grallariidae","Antpittas","HBW","L","2532.1","400.05","2932.15","20","4.7","14","10.6","6.8",65.7,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.65",-0.56,"S",0,0,13.16,118.7
"478","Grallaria_ridgelyi","Grallaria_ridgelyi","Jocotoco Antpitta","Grallariidae","Antpittas","NBO","L","4093.01","1680.25","5773.27","24.75","5","18","14.75","14.75",179.5,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"3.6",-4.5,"S",0,0,18.54,106.63
"479","Grallaria_ruficapilla","Grallaria_ruficapilla","Chestnut-crowned Antpitta","Grallariidae","Antpittas","NBO","L","6576.79","484.72","7061.51","27","7.75","18.5","11.5","7",82.67,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"2",-1.29,"S",0,0,15.98,129.87
"480","Grallaria_rufula","Grallaria_rufula","Rufous Antpitta","Grallariidae","Antpittas","HBW","L","2172.9299999999998","340.34","2513.27","20","5","12","10","6.5",35.7,"Not a Migrant",0,1.5,"NA","NA",1,0,0,0,"1.38",-13.75,"S",0,0,14.58,127.98
"481","Grallaricula_ferrugineipectus","Grallaricula_ferrugineipectus","Rusty-breasted Antpitta","Grallariidae","Antpittas","HBW","L","NA","NA","374.07","12.6","NA","4.5","NA","NA",17.2,"Not a Migrant",0,2,"13","NA",1,0,0,0,"1.25",10.25,"N",0,0,19,117.32
"482","Grallaricula_ferrugineipectus","Grallaricula_ferrugineipectus","Rusty-breasted Antpitta","Grallariidae","Antpittas","NBO","L","506.62","43.15","549.78","15","4.67","4.67","5.67","2.57",17.2,"Not a Migrant",0,2,"13","NA",1,0,0,0,"1.25",10.25,"N",0,0,19,117.32
"483","Grallaricula_ferrugineipectus","Grallaricula_ferrugineipectus","Rusty-breasted Antpitta","Grallariidae","Antpittas","NBO","L","212.53","41.47","254","10.5","2.25","4.4000000000000004","6","2.2000000000000002",17.2,"Not a Migrant",0,2,"13","NA",1,0,0,0,"1.25",10.25,"N",0,0,19,117.32
"484","Grallaricula_nana","Grallaricula_nana","Slate-crowned Antpitta","Grallariidae","Antpittas","NBO","L","276.94","58.76","335.7","10.7","2","5.6","6.7","2.5",19.8,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"2.15",3.76,"N",0,0,17.36,155.28
"485","Grallina_cyanoleuca","Grallina_cyanoleuca","Magpie-lark","Monarchidae","Monarch-flycatchers","Tring","M","790.51","493.4","1283.9100000000001","15.14","1.75","10.62","11.64","6.98",82.57,"Full Migrant",1,3.5,"21","Both",1,0,0,0,"12.5",-26.04,"S",0,0,23.61,35.13
"486","Grammatoptila_striata","Garrulax_striatus","Striated Laughingthrush","Leiotrichidae","Laughingthrushes and allies","Tring","M","802.39","224.41","1026.8","16.2","3.49","7.43","9.2200000000000006","5.03",92,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"3.55",28.35,"N",0,0,15.53,124.29
"487","Granatellus_venustus","Granatellus_venustus","Red-breasted Chat","Cardinalidae","Cardinals","HBW","L","NA","NA","120.58","7","1","4.7","5","NA",10.8,"Not a Migrant",0,3,"9","NA",1,0,0,0,"1.91",19.12,"N",0,0,24.08,92.41
"488","Grantiella_picta","Grantiella_picta","Painted Honeyeater","Meliphagidae","Honeyeaters","HBW","L","54.25","59.92","114.17","7","0.95","4.45","5.0999999999999996","4.4000000000000004",21.5,"Full Migrant",1,2,"20","Both",1,0,0,0,"10.75",-36.55,"S",0,0,16.78,57.32
"489","Griseotyrannus_aurantioatrocristatus","Empidonomus_aurantioatrocristatus","Crowned Slaty Flycatcher","Tyrannidae","Tyrant-flycatchers","HBW","L","512.66999999999996","103.08","615.75","14","3.25","6","7.5","3.5",33,"Full Migrant",1,2.5,"16","NA",1,0,0,0,"4",-21.28,"S",0,0,22.33,108.36
"490","Gymnomystax_mexicanus","Gymnomystax_mexicanus","Oriole Blackbird","Icteridae","New World blackbirds","HBW","L","1456.46","208.07","1664.52","17","4.25","11","8.5","5.5",98,"Not a Migrant",0,3,"NA","Mainly Female",1,0,0,0,"6.5",1.51,"N",0,0,26.26,186.19
"491","Gymnopithys_rufigula","Gymnopithys_rufigula","Rufous-throated Antbird","Thamnophilidae","Typical antbirds","HBW","L","NA","NA","NA","NA","NA","NA","5.5","NA",29.1,"Not a Migrant",0,2,"13.5","NA",0,0,0,1,"0.33",2.55,"N",0,0,25.92,191.52
"492","Gymnorhina_tibicen","Gymnorhina_tibicen","Australian Magpie","Artamidae","Woodswallows and butcherbirds","HBW","L","11740.72","825.65","12566.37","40","12.75","15","14.5","7.5",284.87,"Not a Migrant",0,3.5,"30","Excl_Group Care",1,0,0,0,"11",-26.79,"S",0,0,22.93,33.44
"493","Gymnorhinus_cyanocephalus","Gymnorhinus_cyanocephalus","Pinyon Jay","Corvidae","Crows and jays","BNA","L","NA","NA","419.33","11.1","NA","6.5","NA","NA",104.82,"Not a Migrant",0,3.9,"21.5","Both",1,0,0,0,"18",39.21,"N",0,0,9.75,27.6
"494","Habia_atrimaxillaris","Habia_atrimaxillaris","Black-cheeked Ant-tanager","Cardinalidae","Cardinals","NBO","L","817.87","73.06","890.94","16.5","4.55","6.25","7.4","2.5499999999999998",48.9,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.25",8.5,"N",0,0,25.47,268.56
"495","Habia_rubica","Habia_rubica","Red-crowned Ant-tanager","Cardinalidae","Cardinals","Tring","M","223.34","65.95","289.29000000000002","9.9700000000000006","1.92","5.55","6.14","3.34",32.46,"Not a Migrant",0,2.5,"10","Mainly Female",1,0,0,0,"4",-6.72,"S",0,0,24.5,172.38
"496","Haemorhous_cassinii","Carpodacus_cassinii","Cassin's Finch","Fringillidae","Finches","BNA","L","NA","49.32","NA","NA","NA","NA","5.8","2.8",26.5,"Full Migrant",1,4.5,"NA","Female",1,0,0,0,"13.8",43.74,"N",0,0,7.14,39.44
"497","Haemorhous_mexicanus","Carpodacus_mexicanus","House Finch","Fringillidae","Finches","BNA","L","449.78","59.11","508.9","11.7","3.05","7.1","5.6","3.6",21.4,"Not a Migrant",0,5,"15.5","Mainly Female",1,0,1,0,"10.4",40.18,"N",0,0,12.89,62.03
"498","Haemorhous_mexicanus","Carpodacus_mexicanus","House Finch","Fringillidae","Finches","BNA","L","121.54","26.9","148.44","9","1.9","3.5","5.2","1.9",21.4,"Not a Migrant",0,5,"15.5","Mainly Female",1,0,1,0,"10.4",40.18,"N",0,0,12.89,62.03
"499","Heleia_javanica","Lophozosterops_javanicus","Javan Grey-throated White-eye","Zosteropidae","White-eyes and yuhinas","HBW","L","NA","NA","265.07","7.5","4","9","NA","3.5",20.83,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"NA",-7.25,"S",1,0,22.08,241.04
"500","Hemipus_picatus","Hemipus_picatus","Bar-winged Flycatcher-shrike","Vangidae","Vangas and allies","Tring","M","439.87","55.3","495.17","7.95","1.61","14.96","4.7300000000000004","4.7300000000000004",8.98,"Not a Migrant",0,2.5,"NA","Both",1,0,0,0,"7.5",20.36,"N",0,0,23.38,157.38
"501","Hemixos_flavala","Hemixos_flavala","Ashy Bulbul","Pycnonotidae","Bulbuls","Tring","M","216.52","95.95","312.47000000000003","10.15","1.8","5.74","6.56","4.29",32.5,"Altitudinal Migrant",1,3,"NA","NA",1,0,0,0,"6.5",22.6,"N",0,0,20.54,146.96
"502","Hesperiphona_vespertina","Coccothraustes_vespertinus","Evening Grosbeak","Fringillidae","Finches","BNA","L","1006.79","121.43","1128.22","13","2.25","12.75","8.5","3.21",57.3,"Not a Migrant",0,3.5,"13.5","Female",1,0,0,0,"20",49.98,"N",0,0,6.04,58.62
"503","Heteromyias_albispecularis","Heteromyias_albispecularis","Ashy Robin","Petroicidae","Australasian robins","Tring","M","406.35","95.53","501.87","13.88","3.4","4.9800000000000004","7.08","3.64",36.3,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"1.95",-1,"S",1,0,20.67,256.05
"504","Heterophasia_capistrata","Heterophasia_capistrata","Rufous Sibia","Leiotrichidae","Laughingthrushes and allies","Tring","M","348.04","88.26","436.3","11.4","2.6","6.37","6.19","4.38",39.4,"Not a Migrant",0,2.5,"15.5","Both",1,0,0,0,"10",29.53,"N",0,0,16.72,103.09
"505","Heterophasia_melanoleuca","Heterophasia_melanoleuca","Dark-backed Sibia","Leiotrichidae","Laughingthrushes and allies","Tring","M","891.44","97.04","988.47","11.54","2.63","14.17","6.27","4.71",32.6,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"5",21.15,"N",0,0,22.38,120.84
